Name,VmId,address,status,lat,lng,Hours,nBatteries,Records,MaintenanceRecord
家樂福便利購屏東自由店站,a35dd94e-3ab4-4ee9-9ba2-17c6a7362b42,屏東縣屏東市自由路618號(近自由路/洛陽街),已啟用,22.683387,120.482969,24HR,18 ,"['2018-10-16 18:05:00 ~ 新增建置中', '2019-02-15 19:10:00 ~ 狀態變更為 100 (即將啟用)', '2019-09-05 12:50:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-07-07 07:15:00 ~ 2020-07-07 18:00:00', '2020-07-07 07:15:00 ~ 2020-07-07 18:00:00', '2020-07-07 04:10:00 ~ 2020-07-08 04:10:00', '2020-02-14 10:55:00 ~ 2020-02-15 10:55:00', '2020-01-07 16:51:00 ~ 2020-01-08 16:51:00', '2020-01-07 16:44:00 ~ 2020-01-08 16:44:00', '2019-12-30 16:21:00 ~ 2019-12-31 16:21:00', '2019-11-28 15:19:00 ~ 2019-11-29 15:19:00', '2019-11-27 02:32:00 ~ 2019-11-28 02:32:00', '2019-11-18 09:59:00 ~ 2019-11-19 09:59:00']"
中油台南土城加油站,a4108681-8196-447b-8f77-40720fb14a7d,台南市安南區安明路四段826號(近台將大道/西濱路口),建置中(其他狀態98),23.06842,120.134596,24HR,24 ,[],[]
Gogoro 中壢復興店站,a426f2e2-4ddc-4738-8281-7aafd04fc05e,桃園市中壢區復興路71號(近中央東路/復興路口),已啟用,24.95636,121.224847,24HR,12 ,[],"['2021-08-14 12:26:00 ~ 2021-08-15 12:26:00', '2021-08-14 12:26:00 ~ 2021-08-15 12:26:00', '2021-08-14 12:26:00 ~ 2021-08-15 12:26:00', '2021-08-08 21:30:00 ~ 2021-08-09 18:00:00', '2021-08-08 21:30:00 ~ 2021-08-09 18:00:00', '2021-08-08 21:30:00 ~ 2021-08-09 18:00:00', '2021-08-08 21:30:00 ~ 2021-08-09 18:00:00', '2021-08-08 21:30:00 ~ 2021-08-09 18:00:00', '2021-08-08 21:30:00 ~ 2021-08-09 18:00:00', '2021-08-08 21:30:00 ~ 2021-08-09 18:00:00']"
福懋仁武加油站,a443c698-6fb2-4985-bc66-122fd01e0ff4,高雄市仁武區鳳仁路76號(近鳳仁路/鳳仁路86巷口),已啟用,22.684,120.354333,24HR,28 ,"['2019-03-08 10:45:00 ~ 狀態變更為 100 (即將啟用)', '2019-04-12 11:20:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-10-19 21:18:00 ~ 2020-10-20 21:18:00', '2020-10-19 21:18:00 ~ 2020-10-20 21:18:00', '2020-02-13 12:37:00 ~ 2020-02-14 12:37:00', '2020-02-13 12:04:00 ~ 2020-02-14 12:04:00', '2020-02-10 10:20:00 ~ 2020-02-11 10:20:00', '2020-01-03 16:55:00 ~ 2020-01-04 16:55:00', '2019-12-31 11:03:00 ~ 2020-01-01 11:03:00', '2019-12-23 15:26:00 ~ 2019-12-24 15:26:00', '2019-11-20 14:09:00 ~ 2019-11-21 14:09:00', '2019-11-07 12:59:00 ~ 2019-11-08 12:59:00']"
臺中市太和停車場站(多站),a48a9ba8-a29b-40e7-a726-c5f012fbbf47,台中市北屯區太和路2段、太和2街(近太和二街/三和街口),已啟用,24.163278,120.725822,24HR,40 ,"['2019-08-09 09:35:00 ~ 新增建置中', '2019-08-21 16:10:00 ~ 更改地址', '2019-08-22 02:35:00 ~ 更改站名', '2019-12-05 23:30:00 ~ 狀態變更為 100 (即將啟用)', '2019-12-31 17:55:00 ~ 啟用', '2020-01-06 10:35:00 ~ 更改地址', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-07 23:42:00 ~ 2021-08-09 23:42:00', '2021-08-07 23:42:00 ~ 2021-08-09 23:42:00', '2021-06-28 11:00:00 ~ 2021-06-28 18:00:00', '2021-06-28 11:00:00 ~ 2021-06-28 18:00:00', '2021-06-28 11:00:00 ~ 2021-06-28 18:00:00', '2021-06-28 11:00:00 ~ 2021-06-28 18:00:00', '2021-06-28 11:00:00 ~ 2021-06-28 18:00:00', '2021-05-29 17:00:00 ~ 2021-05-31 18:00:00', '2021-05-29 17:00:00 ~ 2021-05-31 18:00:00', '2021-05-29 17:00:00 ~ 2021-05-31 18:00:00']"
全聯佳里安西店站,a4930078-f474-4d3d-ba43-572ab0669cab,台南市佳里區安西路205號(近佳里國民小學),已啟用,23.164381,120.170908,24HR,18 ,"['2018-11-13 01:00:00 ~ 狀態變更為 100 (即將啟用)', '2018-11-20 11:25:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-05-19 10:00:00 ~ 2021-05-19 17:00:00', '2021-05-19 10:00:00 ~ 2021-05-19 17:00:00', '2021-05-19 10:00:00 ~ 2021-05-19 17:00:00', '2021-05-19 10:00:00 ~ 2021-05-19 17:00:00', '2021-05-19 10:00:00 ~ 2021-05-19 17:00:00', '2021-05-19 10:00:00 ~ 2021-05-19 17:00:00', '2021-05-19 10:00:00 ~ 2021-05-19 17:00:00', '2020-11-21 11:59:00 ~ 2020-11-22 11:59:00', '2020-11-21 11:59:00 ~ 2020-11-22 11:59:00', '2020-11-21 11:59:00 ~ 2020-11-22 11:59:00']"
中油公學加油站,a494c8d0-d5cb-4cc3-8a25-957fffe730d6,台南市安南區安吉路三段567號(近安吉路三段/公學路一段124巷),已啟用,23.079961,120.194677,24HR,24 ,"['2021-10-04 17:16:00 ~ 新增建置中', '2021-10-13 11:06:00 ~ 狀態變更為 100 (即將啟用)', '2021-12-01 12:41:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
北基東宏加油站(多站),a4b1271a-20ab-48b0-be25-ce7079c10f15,桃園市平鎮區南東路69號(近大潤發平鎮店),已啟用,24.92093,121.214283,24HR,34 ,"['2020-12-09 16:41:00 ~ 更改站名', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-06-08 15:25:00 ~ 2021-06-08 17:00:00', '2021-06-08 15:25:00 ~ 2021-06-08 17:00:00']"
台亞大同路加油站,a4bd2385-e228-4e5d-a93b-8cbbf66f6c84,台南市東區大同路一段243號(近大同路一段/五妃街口),已啟用,22.982723,120.211291,24HR,14 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],"['2021-08-10 12:01:00 ~ 2021-08-11 12:01:00', '2021-06-10 00:30:00 ~ 2021-06-10 18:00:00', '2021-06-10 00:30:00 ~ 2021-06-10 18:00:00', '2021-06-10 00:30:00 ~ 2021-06-10 18:00:00', '2021-06-10 00:30:00 ~ 2021-06-10 18:00:00', '2021-06-10 00:30:00 ~ 2021-06-10 18:00:00', '2021-06-10 00:30:00 ~ 2021-06-10 18:00:00', '2021-06-10 00:30:00 ~ 2021-06-10 18:00:00', '2021-06-10 00:30:00 ~ 2021-06-10 18:00:00', '2021-06-10 00:30:00 ~ 2021-06-10 18:00:00']"
全聯楊梅中山店站(多站),a4c06ee8-acc9-4683-a6ae-54eb8d92d127,桃園市楊梅區中山北路一段260號(近中山北路一段/自強街交岔口),已啟用,24.908245,121.155217,24HR,50 ,"['2018-09-17 01:30:00 ~ 狀態變更為 100 (即將啟用)', '2018-09-21 11:10:00 ~ 啟用', '2019-12-06 15:10:00 ~ 更改地址敘述', '2020-06-12 10:05:00 ~ 將已啟用改回建置中', '2020-06-12 13:55:00 ~ 啟用', '2020-06-12 15:55:00 ~ 將已啟用改回建置中', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
中油二林加油站,a4c24af9-431b-4439-81cb-381ac79579f5,彰化縣二林鎮豐田里二溪路一段212號(近二林國小),已啟用,23.902288,120.373275,24HR,18 ,"['2019-01-19 10:35:00 ~ 新增建置中狀態為 100 (即將啟用)', '2019-01-25 16:30:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-01-17 10:00:00 ~ 2020-01-17 16:00:00', '2019-12-23 13:13:00 ~ 2019-12-24 13:13:00', '2019-11-01 09:56:00 ~ 2019-11-02 09:56:00', '2019-10-05 13:26:00 ~ 2019-10-06 13:26:00', '2019-10-05 11:55:00 ~ 2019-10-06 11:55:00', '2019-10-03 15:09:00 ~ 2019-10-04 15:09:00', '2019-09-27 15:35:00 ~ 2019-09-28 15:35:00', '2019-09-18 15:01:00 ~ 2019-09-19 15:01:00', '2019-09-18 14:46:00 ~ 2019-09-19 14:46:00', '2019-09-17 02:27:00 ~ 2019-09-18 02:27:00']"
全聯竹南龍山店站,a4c9dbe7-6dae-4544-840a-a856bf5f0b73,苗栗縣竹南鎮龍山路一段260、262號(近龍山路一段與龍安街113巷口),已啟用,24.694077,120.867606,24HR,22 ,"['2018-09-09 13:10:00 ~ 狀態變更為 100 (即將啟用)', '2018-09-14 12:10:00 ~ 啟用', '2018-09-24 21:05:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-07 15:56:00 ~ 2021-08-08 15:56:00', '2021-08-07 15:56:00 ~ 2021-08-08 15:56:00', '2021-05-24 16:50:00 ~ 2021-05-24 19:00:00', '2021-05-24 16:50:00 ~ 2021-05-24 19:00:00', '2021-05-24 16:50:00 ~ 2021-05-24 18:00:00', '2021-05-04 17:00:00 ~ 2021-05-04 17:30:00', '2021-03-24 12:00:00 ~ 2021-03-24 13:00:00', '2021-03-05 12:00:00 ~ 2021-03-05 16:40:00', '2021-03-05 12:00:00 ~ 2021-03-05 18:00:00', '2021-03-05 12:00:00 ~ 2021-03-05 18:00:00']"
衛生福利部臺中醫院站(多站),a4cc6398-dd5e-4030-bd15-ae8bfec66742,臺中市西區三民路一段199號(近三民路一段/三民路一段192巷口),已啟用,24.139701,120.676321,24HR,64 ,"['2020-06-17 03:35:00 ~ 新增建置中', '2020-09-21 16:56:00 ~ 狀態變更為 100 (即將啟用)', '2020-09-29 14:41:00 ~ 啟用', '2021-02-20 10:51:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-07-29 04:09:00 ~ 2021-07-30 04:09:00', '2021-06-01 23:00:00 ~ 2021-06-03 18:00:00', '2021-06-01 23:00:00 ~ 2021-06-03 18:00:00', '2021-06-01 23:00:00 ~ 2021-06-03 18:00:00', '2021-06-01 23:00:00 ~ 2021-06-03 18:00:00', '2021-06-01 23:00:00 ~ 2021-06-03 18:00:00', '2021-06-01 23:00:00 ~ 2021-06-03 18:00:00', '2021-06-01 23:00:00 ~ 2021-06-03 18:00:00', '2021-06-01 23:00:00 ~ 2021-06-03 18:00:00', '2021-06-01 23:00:00 ~ 2021-06-03 18:00:00']"
彰化市公有第一停車場站(多站),a4d2cab7-769e-4389-9e2a-019e33f66844,彰化縣彰化市民生路279號(近合作金庫銀行彰化分行),已啟用,24.081874,120.542377,24HR,48 ,[],[]
康橋商旅台南赤崁樓館站(多站),a57e7a86-2486-4775-9a6b-59907a3e9387,台南市中西區民權路二段97號(近民權路二段/忠義路二段),已啟用,22.994661,120.203929,24HR,68 ,"['2020-10-30 13:56:00 ~ 新增建置中', '2020-11-18 19:01:00 ~ 狀態變更為 100 (即將啟用)', '2021-03-17 12:01:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-10 13:24:00 ~ 2021-08-11 13:24:00', '2021-08-10 13:24:00 ~ 2021-08-11 13:24:00']"
中油前鎮加油站,a584054b-0ca6-4dd4-802d-60c763009ac6,高雄市前鎮區擴建路1-1號(近擴建路/成功二路口),已啟用,22.591439,120.306267,24HR,22 ,"['2018-08-31 11:20:00 ~ 新增建置中', '2018-09-25 11:10:00 ~ 狀態變更為 100 (即將啟用)', '2018-11-21 11:05:00 ~ 啟用', '2020-06-11 17:05:00 ~ 將已啟用改回建置中', '2021-10-12 14:11:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-12-17 03:02:00 ~ 2020-12-18 03:02:00', '2020-12-17 03:02:00 ~ 2020-12-18 03:02:00', '2020-12-17 03:02:00 ~ 2020-12-18 03:02:00', '2020-11-07 07:00:00 ~ 2020-11-09 18:00:00', '2020-11-07 07:00:00 ~ 2020-11-09 18:00:00', '2020-11-07 07:00:00 ~ 2020-11-09 18:00:00', '2020-11-07 07:00:00 ~ 2020-11-09 18:00:00', '2020-11-07 07:00:00 ~ 2020-11-09 18:00:00', '2020-11-07 07:00:00 ~ 2020-11-09 18:00:00', '2020-11-07 07:00:00 ~ 2020-11-09 18:00:00']"
永新社區停車場站(多站),a5abd93a-60b1-4481-892b-aedea3f05929,台南市新化區永新路11號後方(近永華一街/金華街一段),已啟用,23.058862,120.296103,24HR,46 ,"['2020-06-04 14:25:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-07-06 10:31:00 ~ 更改 GPS 位置', '2020-07-28 12:21:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-07-27 11:30:00 ~ 2021-07-27 14:30:00', '2021-07-27 11:30:00 ~ 2021-07-27 14:30:00', '2021-06-08 10:17:00 ~ 2021-06-11 18:00:00', '2021-06-08 10:17:00 ~ 2021-06-11 18:00:00', '2021-06-08 10:17:00 ~ 2021-06-11 18:00:00', '2021-06-08 10:17:00 ~ 2021-06-11 18:00:00', '2021-06-08 10:17:00 ~ 2021-06-11 18:00:00', '2021-06-08 10:17:00 ~ 2021-06-11 18:00:00', '2021-06-08 10:17:00 ~ 2021-06-11 18:00:00', '2021-06-08 10:17:00 ~ 2021-06-11 18:00:00']"
萬華國中地下停車場B1F站,a5d3a86e-0e13-4b04-8dfd-95a32162f2bc,台北市萬華區西藏路201號(地下一樓機車停車場)(近萬華國中),已啟用,25.029184,121.499527,24HR,34 ,"['2019-09-06 13:45:00 ~ 新增建置中', '2019-11-01 18:05:00 ~ 更改地址敘述', '2019-11-28 15:45:00 ~ 狀態變更為 100 (即將啟用)', '2019-12-25 18:00:00 ~ 啟用', '2020-05-30 21:00:00 ~ 更改站名', '2020-06-01 15:45:00 ~ 更改站名', '2020-06-12 10:05:00 ~ 將已啟用改回建置中', '2020-06-12 11:55:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-05-17 10:30:00 ~ 2021-05-17 15:30:00', '2021-05-17 10:30:00 ~ 2021-05-17 15:30:00', '2021-05-17 10:30:00 ~ 2021-05-17 15:30:00', '2021-05-17 10:30:00 ~ 2021-05-17 15:30:00', '2021-05-17 10:30:00 ~ 2021-05-17 15:30:00', '2020-12-28 08:34:00 ~ 2020-12-29 08:34:00', '2020-12-05 20:51:00 ~ 2020-12-06 20:51:00', '2020-12-05 20:51:00 ~ 2020-12-06 20:51:00', '2020-12-05 20:51:00 ~ 2020-12-06 20:51:00', '2020-11-28 16:35:00 ~ 2020-11-29 16:35:00']"
全家鳳山老爺店站,a5e706e6-5ef2-4f88-8324-e136987a16c4,高雄市鳳山區鳳南路19號(近鳳南路與林森路交叉口),已啟用,22.596751,120.338773,24HR,18 ,"['2019-02-23 11:20:00 ~ 新增建置中', '2019-04-08 02:35:00 ~ 狀態變更為 100 (即將啟用)', '2019-07-05 11:05:00 ~ 啟用']","['2020-10-24 18:25:00 ~ 2020-10-25 18:25:00', '2020-09-03 22:02:00 ~ 2020-09-04 22:02:00', '2020-07-27 04:25:00 ~ 2020-07-28 04:25:00', '2020-02-17 15:42:00 ~ 2020-02-18 15:42:00', '2019-12-20 15:37:00 ~ 2019-12-21 15:37:00', '2019-12-02 14:38:00 ~ 2019-12-03 14:38:00', '2019-11-26 14:37:00 ~ 2019-11-27 14:37:00', '2019-11-26 14:27:00 ~ 2019-11-27 14:27:00', '2019-11-26 14:16:00 ~ 2019-11-27 14:16:00', '2019-09-24 14:56:00 ~ 2019-09-25 14:56:00']"
中油保來加油站,a6057ec4-b401-440b-936c-5ac67d387b2c,高雄市六龜區寶建路4號(近寶建路/建山巷),已啟用,23.097612,120.682824,24HR,24 ,[],[]
7-ELEVEN 漳和店站,a62d4f84-b8ea-4bd3-a66a-6fa64554820e,新北市中和區中山路2段131-6號(近中山路2段/中山路2段131巷口),已啟用,25.003119,121.502442,24HR,34 ,"['2018-12-07 16:35:00 ~ 新增建置中', '2019-01-21 11:05:00 ~ 狀態變更為 100 (即將啟用)', '2019-01-24 10:50:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-17 18:38:00 ~ 2021-08-18 18:38:00', '2021-08-17 15:39:00 ~ 2021-08-18 15:39:00', '2021-08-17 15:39:00 ~ 2021-08-18 15:39:00', '2021-08-17 15:39:00 ~ 2021-08-18 15:39:00', '2020-11-12 20:05:00 ~ 2020-11-14 20:05:00', '2020-11-12 20:05:00 ~ 2020-11-13 20:05:00', '2020-09-29 10:40:00 ~ 2020-09-29 13:30:00', '2020-09-29 10:40:00 ~ 2020-09-29 13:30:00', '2020-09-29 10:40:00 ~ 2020-09-29 13:30:00', '2020-09-29 10:40:00 ~ 2020-09-29 13:30:00']"
