Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,VmId,______,____________,Latitude,Longitude,NameOnPage,Address,Hours,nBatteries,Records,MaintenanceRecord
HiLife 竹北北鮮店站,VmId: ce48b960-e99a-4298-abb1-6cdd4783566c<br>地址: 新竹縣竹北市大同街33號(近三民路/大同街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.834422<br>Longitude: 121.009722,,,,,-1,0,-1,,,ce48b960-e99a-4298-abb1-6cdd4783566c,新竹縣竹北市大同街33號(近三民路/大同街口),已啟用,24.834422,121.009722,HiLife 竹北北鮮店站 (已啟用),新竹縣竹北市大同街33號(近三民路/大同街口) ,24HR,16 ,"['2020-06-12 10:15:00 ~ 將已啟用改回建置中', '2020-06-12 15:15:00 ~ 啟用']","['2021-08-09 23:36:00 ~ 2021-08-11 23:36:00', '2021-08-09 23:36:00 ~ 2021-08-11 23:36:00', '2021-08-07 00:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 00:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 00:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 00:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 00:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 00:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 00:00:00 ~ 2021-08-09 18:00:00', '2021-08-07 00:00:00 ~ 2021-08-09 18:00:00']"
中油文中北加油站,VmId: ce49abdf-c47c-4a6b-b349-d5e709e034a3<br>地址: 桃園市桃園區文中路一段99號(近龍安國小)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.991632<br>Longitude: 121.270507,,,,,-1,0,-1,,,ce49abdf-c47c-4a6b-b349-d5e709e034a3,桃園市桃園區文中路一段99號(近龍安國小),已啟用,24.991632,121.270507,中油文中北加油站 (已啟用),桃園市桃園區文中路一段99號(近龍安國小) ,24HR,24 ,"['2021-10-07 17:06:00 ~ 新增建置中狀態為 100 (即將啟用)', '2021-10-15 14:21:00 ~ 更改 GPS 位置', '2021-11-09 12:36:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
中油連城加油站(多站),VmId: ce75ea5c-f5e9-412c-b382-509ca03bb815<br>地址: 新北市土城區金城路三段283號(近金城路三段/延吉街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.990694<br>Longitude: 121.473340,,,,,-1,0,-1,,,ce75ea5c-f5e9-412c-b382-509ca03bb815,新北市土城區金城路三段283號(近金城路三段/延吉街口),已啟用,24.990694,121.47334,中油連城加油站A (已啟用),新北市土城區金城路三段283號(近金城路三段/延吉街口) ,24HR,28 ,"['2019-10-08 19:40:00 ~ 新增建置中', '2020-01-03 07:50:00 ~ 狀態變更為 100 (即將啟用)', '2020-01-09 17:55:00 ~ 啟用', '2020-06-25 16:37:00 ~ 更改 GPS 位置']","['2021-05-17 21:00:00 ~ 2021-05-17 23:00:00', '2021-01-07 14:30:00 ~ 2021-01-07 18:00:00', '2021-01-07 14:30:00 ~ 2021-01-07 18:00:00', '2021-01-07 14:30:00 ~ 2021-01-07 18:00:00', '2021-01-07 14:30:00 ~ 2021-01-07 18:00:00', '2020-12-15 17:00:00 ~ 2020-12-16 18:00:00', '2020-12-15 17:00:00 ~ 2020-12-16 18:00:00', '2020-12-15 17:00:00 ~ 2020-12-16 18:00:00', '2020-12-15 17:00:00 ~ 2020-12-16 18:00:00', '2020-12-15 17:00:00 ~ 2020-12-16 18:00:00']"
愛買三重店站(多站),VmId: ce9164e6-85be-44e7-b83f-f23a1dde3410<br>地址: 新北市三重區中正北路193巷45號(近中正北路193巷/中正北路193巷43弄)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.071251<br>Longitude: 121.475951,,,,,-1,0,-1,,,ce9164e6-85be-44e7-b83f-f23a1dde3410,新北市三重區中正北路193巷45號(近中正北路193巷/中正北路193巷43弄),已啟用,25.071251,121.475951,愛買三重店站A (已啟用),新北市三重區中正北路193巷45號(近中正北路193巷/中正北路193巷43弄) ,24HR,60 ,"['2020-06-03 18:15:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-08-13 23:31:00 ~ 將狀態 100 改回建置中', '2020-08-14 14:01:00 ~ 狀態變更為 100 (即將啟用)', '2020-08-24 18:36:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-12-17 03:02:00 ~ 2020-12-18 03:02:00', '2020-12-17 03:02:00 ~ 2020-12-18 03:02:00', '2020-12-17 03:02:00 ~ 2020-12-18 03:02:00']"
新北市光華段機車場站(多站),VmId: cea9e361-25c4-4009-bfb2-f093c146c195<br>地址: 新北市板橋區南雅西路二段145巷底(近南雅西路二段145巷5號)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.011701<br>Longitude: 121.451706,,,,,-1,0,-1,,,cea9e361-25c4-4009-bfb2-f093c146c195,新北市板橋區南雅西路二段145巷底(近南雅西路二段145巷5號),已啟用,25.011701,121.451706,新北市光華段機車場站A (已啟用),新北市板橋區南雅西路二段145巷底(近南雅西路二段145巷5號) ,24HR,46 ,"['2020-09-15 16:51:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-11-24 13:11:00 ~ 更改 GPS 位置', '2020-12-11 13:26:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-07-27 03:45:00 ~ 2021-07-28 03:45:00', '2021-06-04 09:58:00 ~ 2021-06-04 11:58:00']"
7-ELEVEN 寶斗店站,VmId: ceebc946-cbf1-4756-8392-91bb6ed262e5<br>地址: 彰化縣北斗鎮復興路281號(近心動廣場)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.878494<br>Longitude: 120.527916,,,,,-1,0,-1,,,ceebc946-cbf1-4756-8392-91bb6ed262e5,彰化縣北斗鎮復興路281號(近心動廣場),已啟用,23.878494,120.527916,7-ELEVEN 寶斗店站 (已啟用),彰化縣北斗鎮復興路281號(近心動廣場) ,24HR,32 ,"['2019-03-22 06:50:00 ~ 新增建置中', '2019-04-09 01:50:00 ~ 狀態變更為 100 (即將啟用)', '2019-04-12 12:20:00 ~ 啟用']","['2020-10-17 17:15:00 ~ 2020-10-18 17:15:00', '2020-10-17 17:15:00 ~ 2020-10-18 17:15:00', '2020-10-16 08:49:00 ~ 2020-10-17 08:49:00', '2020-10-16 08:49:00 ~ 2020-10-17 08:49:00', '2019-12-20 14:09:00 ~ 2019-12-21 14:09:00', '2019-11-05 09:39:00 ~ 2019-11-06 09:39:00', '2019-08-29 13:46:00 ~ 2019-08-30 13:46:00', '2019-08-20 02:22:00 ~ 2019-08-21 02:22:00', '2019-08-14 11:19:00 ~ 2019-08-15 11:19:00', '2019-08-14 11:08:00 ~ 2019-08-15 11:08:00']"
中油佳昌加油站,VmId: cef09cbb-8bc7-4217-bec1-81c1399f4838<br>地址: 台南市後壁區頂寮54之30號(近台1線)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.338674<br>Longitude: 120.352475,,,,,-1,0,-1,,,cef09cbb-8bc7-4217-bec1-81c1399f4838,台南市後壁區頂寮54之30號(近台1線),已啟用,23.338674,120.352475,中油佳昌加油站 (已啟用),台南市後壁區頂寮54之30號(近台1線) ,24HR,24 ,"['2021-09-27 09:36:00 ~ 新增建置中', '2021-09-30 17:56:00 ~ 狀態變更為 100 (即將啟用)', '2021-11-26 18:06:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
Gogoro 新莊中華服務中心站,VmId: cf1f5b23-416c-498f-93d8-da94cea2a0bb<br>地址: 新北市新莊區中華路二段201號(近中華路二段/昌中橋口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.052653<br>Longitude: 121.452218,,,,,-1,0,-1,,,cf1f5b23-416c-498f-93d8-da94cea2a0bb,新北市新莊區中華路二段201號(近中華路二段/昌中橋口),已啟用,25.052653,121.452218,Gogoro 新莊中華服務中心站 (已啟用),新北市新莊區中華路二段201號(近中華路二段/昌中橋口) ,24HR,26 ,"['2020-08-26 13:36:00 ~ 新增建置中', '2020-08-28 14:06:00 ~ 更改站名', '2020-09-03 13:56:00 ~ 狀態變更為 100 (即將啟用)', '2020-12-09 17:21:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-02 11:19:00 ~ 2021-08-03 11:19:00', '2021-08-02 09:40:00 ~ 2021-08-03 09:40:00', '2020-12-31 17:00:00 ~ 2021-01-04 13:00:00', '2020-12-31 17:00:00 ~ 2021-01-04 13:00:00', '2020-12-31 17:00:00 ~ 2021-01-04 13:00:00', '2020-12-31 17:00:00 ~ 2021-01-04 13:00:00', '2020-12-31 17:00:00 ~ 2021-01-04 13:00:00', '2020-12-31 17:00:00 ~ 2021-01-04 13:00:00', '2020-12-31 17:00:00 ~ 2021-01-04 13:00:00', '2020-12-31 17:00:00 ~ 2021-01-04 13:00:00']"
家樂福成功店站(多站),VmId: cf3c1071-f42d-408d-9432-35821ac3a6c7<br>地址: 高雄市前鎮區中華五路1111號(近中華五路/忠勤路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.605490<br>Longitude: 120.304620,,,,,-1,0,-1,,,cf3c1071-f42d-408d-9432-35821ac3a6c7,高雄市前鎮區中華五路1111號(近中華五路/忠勤路口),已啟用,22.60549,120.30462,家樂福成功店站A (已啟用),高雄市前鎮區中華五路1111號(近中華五路/忠勤路口) ,24HR,38 ,"['2019-10-09 11:15:00 ~ 更改站名', '2021-05-14 15:11:00 ~ 更改地址敘述']","['2021-08-12 16:30:00 ~ 2021-08-20 18:00:00', '2021-08-12 16:30:00 ~ 2021-08-20 18:00:00', '2021-08-12 16:30:00 ~ 2021-08-20 18:00:00', '2021-08-12 16:30:00 ~ 2021-08-20 18:00:00', '2021-08-12 16:30:00 ~ 2021-08-20 18:00:00', '2021-08-12 16:30:00 ~ 2021-08-20 18:00:00', '2021-08-12 16:30:00 ~ 2021-08-20 18:00:00', '2021-08-12 16:30:00 ~ 2021-08-20 18:00:00', '2021-08-12 16:30:00 ~ 2021-08-20 18:00:00', '2021-08-12 16:30:00 ~ 2021-08-20 18:00:00']"
中油桃園中正加油站,VmId: cf649c03-f96f-4646-bf1a-411d55ea1a63<br>地址: 桃園市桃園區中正路1550號(近中正路/同安街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.026758<br>Longitude: 121.294021,,,,,-1,0,-1,,,cf649c03-f96f-4646-bf1a-411d55ea1a63,桃園市桃園區中正路1550號(近中正路/同安街口),已啟用,25.026758,121.294021,中油桃園中正加油站 (已啟用),桃園市桃園區中正路1550號(近中正路/同安街口) ,24HR,22 ,"['2021-10-05 15:46:00 ~ 新增建置中狀態為 100 (即將啟用)', '2021-10-07 16:26:00 ~ 更改 GPS 位置', '2021-10-19 11:21:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
Gogoro 板橋萬板服務中心站,VmId: cf7f05b8-90a4-4359-af70-2fc2855d8d1a<br>地址: 新北市板橋區萬板路9號(近萬板路/民生路二段口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.020968<br>Longitude: 121.470388,,,,,-1,0,-1,,,cf7f05b8-90a4-4359-af70-2fc2855d8d1a,新北市板橋區萬板路9號(近萬板路/民生路二段口),已啟用,25.020968,121.470388,Gogoro 板橋萬板服務中心站 (已啟用),新北市板橋區萬板路9號(近萬板路/民生路二段口) ,24HR,32 ,"['2020-08-20 11:31:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-08-26 13:11:00 ~ 啟用', '2020-08-26 13:36:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-16 09:13:00 ~ 2021-08-17 09:13:00', '2020-09-21 18:24:00 ~ 2020-09-22 18:24:00', '2020-09-21 18:24:00 ~ 2020-09-22 18:24:00', '2020-09-10 13:16:00 ~ 2020-09-11 13:16:00']"
富山苗栗中山路停車場站(多站),VmId: cf945a81-b0f0-439d-9b98-82945f577311<br>地址: 苗栗縣苗栗市中山路413號旁(近中山路與中山路415巷口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.560594<br>Longitude: 120.821560,,,,,-1,0,-1,,,cf945a81-b0f0-439d-9b98-82945f577311,苗栗縣苗栗市中山路413號旁(近中山路與中山路415巷口),已啟用,24.560594,120.82156,富山苗栗中山路停車場站A (已啟用),苗栗縣苗栗市中山路413號旁(近中山路與中山路415巷口) ,24HR,50 ,"['2021-04-29 09:36:00 ~ 新增建置中', '2021-04-29 16:56:00 ~ 狀態變更為 100 (即將啟用)', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
全聯埔心東明店站,VmId: cfa2d220-f6d0-484d-bf76-1c3bf4abdf22<br>地址: 彰化縣埔心鄉員林大道七段133號(近員林大道/東明路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.954691<br>Longitude: 120.562527,,,,,-1,0,-1,,,cfa2d220-f6d0-484d-bf76-1c3bf4abdf22,彰化縣埔心鄉員林大道七段133號(近員林大道/東明路口),已啟用,23.954691,120.562527,全聯埔心東明店站 (已啟用),彰化縣埔心鄉員林大道七段133號(近員林大道/東明路口) ,24HR,18 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],"['2020-10-12 14:08:00 ~ 2020-10-13 14:08:00', '2020-09-15 10:48:00 ~ 2020-09-16 10:48:00', '2020-08-07 15:18:00 ~ 2020-08-08 15:18:00', '2020-08-07 15:18:00 ~ 2020-08-08 15:18:00', '2020-01-07 16:55:00 ~ 2020-01-08 16:55:00', '2019-12-18 15:39:00 ~ 2019-12-19 15:39:00', '2019-12-18 14:55:00 ~ 2019-12-19 14:55:00', '2019-12-18 10:17:00 ~ 2019-12-19 10:17:00', '2019-11-29 14:43:00 ~ 2019-11-30 14:43:00', '2019-11-28 02:36:00 ~ 2019-11-29 02:36:00']"
新北市臺電公司北部展示館站,VmId: cfa7af59-7dca-423e-ac3f-6a760c34371f<br>地址: 新北市萬里區野柳里八斗60號(近台電第二核能發電廠口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.206942<br>Longitude: 121.660089,,,,,-1,0,-1,,,cfa7af59-7dca-423e-ac3f-6a760c34371f,新北市萬里區野柳里八斗60號(近台電第二核能發電廠口),已啟用,25.206942,121.660089,新北市臺電公司北部展示館站 (已啟用),新北市萬里區野柳里八斗60號(近台電第二核能發電廠口) ,24HR,24 ,"['2020-03-20 12:55:00 ~ 新增建置中', '2020-03-20 14:35:00 ~ 狀態變更為 100 (即將啟用)', '2020-11-11 08:11:00 ~ 更改 GPS 位置', '2020-11-13 10:36:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-08-01 05:35:00 ~ 2021-08-02 05:35:00', '2021-08-01 05:35:00 ~ 2021-08-02 05:35:00', '2021-08-01 05:35:00 ~ 2021-08-02 05:35:00', '2021-06-01 05:22:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:22:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:22:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:22:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:22:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:22:00 ~ 2021-06-01 18:00:00', '2021-06-01 05:22:00 ~ 2021-06-01 18:00:00']"
中油高雄林森二路加油站,VmId: cfcf8e29-a71e-4ee1-814a-08d2a5ec7f51<br>地址: 高雄市新興區新田路82號(近林森一路/新田路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.623418<br>Longitude: 120.306076,,,,,-1,0,-1,,,cfcf8e29-a71e-4ee1-814a-08d2a5ec7f51,高雄市新興區新田路82號(近林森一路/新田路口),已啟用,22.623418,120.306076,中油高雄林森二路加油站 (已啟用),高雄市新興區新田路82號(近林森一路/新田路口) ,24HR,18 ,[],[]
臺中市文修停車場站(多站),VmId: cfe0fcd2-321c-410a-86c6-b7596caa914c<br>地址: 台中市西屯區漢翔路、烈美街(近漢翔路/烈美街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.185249<br>Longitude: 120.642253,,,,,-1,0,-1,,,cfe0fcd2-321c-410a-86c6-b7596caa914c,台中市西屯區漢翔路、烈美街(近漢翔路/烈美街口),已啟用,24.185249,120.642253,臺中市文修停車場站A (已啟用),台中市西屯區漢翔路、烈美街(近漢翔路/烈美街口) ,24HR,38 ,"['2019-08-09 09:55:00 ~ 新增建置中', '2019-08-22 01:55:00 ~ 更改站名', '2019-10-18 16:20:00 ~ 狀態變更為 100 (即將啟用)', '2020-01-06 10:35:00 ~ 更改地址', '2020-03-31 10:00:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-03-02 10:00:00 ~ 2021-03-02 18:00:00', '2021-03-02 10:00:00 ~ 2021-03-02 18:00:00', '2021-03-02 10:00:00 ~ 2021-03-02 18:00:00', '2021-03-02 10:00:00 ~ 2021-03-02 18:00:00', '2021-03-02 10:00:00 ~ 2021-03-02 18:00:00', '2021-03-02 10:00:00 ~ 2021-03-02 18:00:00', '2021-03-02 10:00:00 ~ 2021-03-02 18:00:00', '2020-07-07 06:31:00 ~ 2020-07-08 06:31:00']"
7-ELEVEN 鼎東店站(多站),VmId: cfe64460-d191-4cdc-b9f1-785df2f8def8<br>地址: 屏東縣東港鎮興東里中正路二段491號(近中正路二段/興東路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 22.481113<br>Longitude: 120.467012,,,,,-1,0,-1,,,cfe64460-d191-4cdc-b9f1-785df2f8def8,屏東縣東港鎮興東里中正路二段491號(近中正路二段/興東路口),已啟用,22.481113,120.467012,7-ELEVEN 鼎東店站A (已啟用),屏東縣東港鎮興東里中正路二段491號(近中正路二段/興東路口) ,24HR,52 ,"['2020-09-16 12:21:00 ~ 新增建置中', '2020-09-16 18:46:00 ~ 狀態變更為 100 (即將啟用)', '2021-01-27 17:31:00 ~ 更改 GPS 位置', '2021-05-14 15:31:00 ~ 更改地址敘述', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
全聯彰化溪州店站,VmId: cff10ebe-f7bf-48a5-9346-cd130a432eb9<br>地址: 彰化縣溪州鄉忠孝路5號(近溪州國中)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.849427<br>Longitude: 120.493496,,,,,-1,0,-1,,,cff10ebe-f7bf-48a5-9346-cd130a432eb9,彰化縣溪州鄉忠孝路5號(近溪州國中),已啟用,23.849427,120.493496,全聯彰化溪州店站 (已啟用),彰化縣溪州鄉忠孝路5號(近溪州國中) ,24HR,18 ,"['2020-06-12 10:55:00 ~ 新增建置中', '2020-06-17 03:35:00 ~ 狀態變更為 100 (即將啟用)', '2020-06-30 16:25:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-11-18 16:10:00 ~ 2020-11-19 16:10:00', '2020-11-18 16:10:00 ~ 2020-11-19 16:10:00']"
全家水上柳子林店站,VmId: d001fdd2-30c6-4e75-b423-3469394dd32e<br>地址: 嘉義縣水上鄉柳林村1500號(近水上鄉農會柳林辦事處)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 23.430368<br>Longitude: 120.411364,,,,,-1,0,-1,,,d001fdd2-30c6-4e75-b423-3469394dd32e,嘉義縣水上鄉柳林村1500號(近水上鄉農會柳林辦事處),已啟用,23.430368,120.411364,全家水上柳子林店站 (已啟用),嘉義縣水上鄉柳林村1500號(近水上鄉農會柳林辦事處) ,24HR,18 ,"['2019-10-05 16:35:00 ~ 新增建置中', '2019-10-30 23:00:00 ~ 狀態變更為 100 (即將啟用)', '2019-11-08 11:10:00 ~ 啟用', '2019-11-19 11:10:00 ~ 更改地址', '2019-11-26 12:10:00 ~ 更改地址', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-12-25 08:00:00 ~ 2020-12-25 18:00:00', '2020-12-25 08:00:00 ~ 2020-12-25 18:00:00', '2020-12-25 08:00:00 ~ 2020-12-25 18:00:00', '2020-12-25 08:00:00 ~ 2020-12-25 18:00:00', '2020-12-25 08:00:00 ~ 2020-12-25 18:00:00', '2020-12-25 08:00:00 ~ 2020-12-25 18:00:00', '2020-12-25 08:00:00 ~ 2020-12-25 18:00:00', '2020-12-25 08:00:00 ~ 2020-12-25 18:00:00', '2020-12-25 08:00:00 ~ 2020-12-25 18:00:00', '2020-12-25 08:00:00 ~ 2020-12-25 18:00:00']"
中油澳底加油站,VmId: d0679b98-2b7c-42e6-be84-d3d9cb357063<br>地址: 新北市貢寮區美艷山街6-2號(近澳底漁港)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.060826<br>Longitude: 121.929041,,,,,-1,0,-1,,,d0679b98-2b7c-42e6-be84-d3d9cb357063,新北市貢寮區美艷山街6-2號(近澳底漁港),已啟用,25.060826,121.929041,中油澳底加油站 (已啟用),新北市貢寮區美艷山街6-2號(近澳底漁港) ,24HR,24 ,"['2020-12-21 16:41:00 ~ 新增建置中狀態為 100 (即將啟用)', '2021-01-05 12:01:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2021-04-01 00:00:00 ~ 2021-04-30 18:00:00', '2021-04-01 00:00:00 ~ 2021-04-30 18:00:00', '2021-04-01 00:00:00 ~ 2021-04-30 18:00:00', '2021-04-01 00:00:00 ~ 2021-04-30 18:00:00', '2021-04-01 00:00:00 ~ 2021-04-30 18:00:00', '2021-04-01 00:00:00 ~ 2021-04-30 18:00:00', '2021-04-01 00:00:00 ~ 2021-04-30 18:00:00', '2021-04-01 00:00:00 ~ 2021-04-30 18:00:00', '2021-04-01 00:00:00 ~ 2021-04-30 18:00:00', '2021-04-01 00:00:00 ~ 2021-04-30 18:00:00']"
臺中市大雅區公所站(多站),VmId: d06eff0d-ffcc-416c-a60c-f2d08e47ae0a<br>地址: 台中市大雅區雅環路二段299號(近大雅區戶政事務所)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.229194<br>Longitude: 120.648217,,,,,-1,0,-1,,,d06eff0d-ffcc-416c-a60c-f2d08e47ae0a,台中市大雅區雅環路二段299號(近大雅區戶政事務所),已啟用,24.229194,120.648217,臺中市大雅區公所站A (已啟用),台中市大雅區雅環路二段299號(近大雅區戶政事務所) ,24HR,50 ,"['2020-12-21 11:21:00 ~ 更改 GPS 位置', '2020-12-21 11:41:00 ~ 更改 GPS 位置', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",[]
全聯新莊建中店站,VmId: d07a21eb-5edb-479e-a4db-1668a6cd4b66<br>地址: 新北市新莊區建中街62號(近新泰路/建中街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.037280<br>Longitude: 121.448167,,,,,-1,0,-1,,,d07a21eb-5edb-479e-a4db-1668a6cd4b66,新北市新莊區建中街62號(近新泰路/建中街口),已啟用,25.03728,121.448167,全聯新莊建中店站 (已啟用),新北市新莊區建中街62號(近新泰路/建中街口) ,24HR,18 ,"['2018-09-07 11:40:00 ~ 新增建置中', '2018-11-16 14:05:00 ~ 狀態變更為 100 (即將啟用)', '2018-11-23 15:20:00 ~ 啟用', '2019-11-29 16:10:00 ~ 更改地址', '2022-05-31 23:16:00 ~ 更改 GPS 位置']","['2020-12-05 17:30:00 ~ 2020-12-06 17:30:00', '2020-12-05 17:30:00 ~ 2020-12-06 17:30:00', '2020-10-28 10:00:00 ~ 2020-10-28 16:00:00', '2020-10-28 10:00:00 ~ 2020-10-28 16:00:00', '2020-10-28 10:00:00 ~ 2020-10-28 16:00:00', '2020-09-30 21:43:00 ~ 2020-10-01 21:43:00', '2020-09-30 21:43:00 ~ 2020-10-01 21:43:00', '2020-07-22 21:32:00 ~ 2020-07-23 21:32:00', '2020-07-15 10:43:00 ~ 2020-07-16 10:43:00', '2020-02-21 17:28:00 ~ 2020-02-22 17:28:00']"
新北市重新橋下機車停車場站,VmId: d0a23eeb-936c-491e-a598-124bd2fe12ea<br>地址: 新北市三重區重新路4段244巷口(近重新橋)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 25.053659<br>Longitude: 121.485676,,,,,-1,0,-1,,,d0a23eeb-936c-491e-a598-124bd2fe12ea,新北市三重區重新路4段244巷口(近重新橋),已啟用,25.053659,121.485676,新北市重新橋下機車停車場站 (已啟用),新北市三重區重新路4段244巷口(近重新橋) ,24HR,18 ,"['2020-07-02 14:04:00 ~ 新增建置中狀態為 100 (即將啟用)', '2020-10-29 11:26:00 ~ 更改 GPS 位置', '2020-11-05 13:06:00 ~ 啟用', '2022-05-31 23:16:00 ~ 更改 GPS 位置']",['2020-11-30 09:20:00 ~ 2020-12-01 09:20:00']
全聯彰化鹿港店站(多站),VmId: d0c8435d-f69d-4d4d-8da9-513e50fff798<br>地址: 彰化縣鹿港鎮復興路210號(近復興路/育民街口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.054909<br>Longitude: 120.438271,,,,,-1,0,-1,,,d0c8435d-f69d-4d4d-8da9-513e50fff798,彰化縣鹿港鎮復興路210號(近復興路/育民街口),已啟用,24.054909,120.438271,全聯彰化鹿港店站A (已啟用),彰化縣鹿港鎮復興路210號(近復興路/育民街口) ,24HR,38 ,['2022-05-31 23:16:00 ~ 更改 GPS 位置'],[]
臺中市潮洋臨時停車場站(多站),VmId: d0cb6712-6ece-48a2-b139-8d16d8fd5bff<br>地址: 台中市西屯區逢甲路、福星路(近逢甲路75巷/福星路口)<br>營業時間: 24HR<br>目前狀態: 已啟用<br>Latitude: 24.178646<br>Longitude: 120.644268,,,,,-1,0,-1,,,d0cb6712-6ece-48a2-b139-8d16d8fd5bff,台中市西屯區逢甲路、福星路(近逢甲路75巷/福星路口),已啟用,24.178646,120.644268,臺中市潮洋臨時停車場站A (已啟用),台中市西屯區逢甲路、福星路(近逢甲路75巷/福星路口) ,24HR,44 ,"['2019-08-09 09:35:00 ~ 新增建置中', '2019-08-22 01:55:00 ~ 更改站名', '2019-10-18 16:20:00 ~ 狀態變更為 100 (即將啟用)', '2020-01-06 10:35:00 ~ 更改地址', '2020-01-10 17:35:00 ~ 啟用']","['2021-07-13 10:00:00 ~ 2021-07-13 18:00:00', '2021-07-13 10:00:00 ~ 2021-07-13 18:00:00', '2021-07-13 10:00:00 ~ 2021-07-13 18:00:00', '2021-07-13 10:00:00 ~ 2021-07-13 18:00:00', '2021-07-13 10:00:00 ~ 2021-07-13 18:00:00', '2021-07-13 10:00:00 ~ 2021-07-13 18:00:00', '2021-07-13 10:00:00 ~ 2021-07-13 18:00:00', '2021-07-13 10:00:00 ~ 2021-07-13 18:00:00', '2021-07-13 10:00:00 ~ 2021-07-13 18:00:00', '2021-07-13 10:00:00 ~ 2021-07-13 18:00:00']"
